170.575, 129.395, 5.855, 21.968 False
170.382, 129.398, 5.786, 22.001 False
170.190, 129.400, 5.730, 22.034 False
169.999, 129.402, 5.686, 22.067 False
169.810, 129.404, 5.658, 22.100 False
169.621, 129.407, 5.640, 22.133 False
169.433, 129.409, 5.628, 22.166 False
169.245, 129.411, 5.616, 22.199 False
169.057, 129.413, 5.608, 22.232 False
168.870, 129.415, 5.605, 22.265 False
168.682, 129.417, 5.608, 22.298 False
168.495, 129.419, 5.613, 22.331 False
168.307, 129.421, 5.619, 22.364 False
168.119, 129.423, 5.624, 22.397 False
167.931, 129.425, 5.627, 22.430 False
167.743, 129.428, 5.627, 22.463 False
167.555, 129.430, 5.624, 22.496 False
167.368, 129.432, 5.619, 22.529 False
167.180, 129.434, 5.611, 22.562 False
166.993, 129.436, 5.601, 22.595 False
166.807, 129.438, 5.589, 22.628 False
166.621, 129.440, 5.574, 22.661 False
166.435, 129.442, 5.558, 22.694 False
166.251, 129.443, 5.539, 22.727 False
166.066, 129.445, 5.519, 22.760 False
165.883, 129.447, 5.498, 22.793 False
165.700, 129.449, 5.473, 22.826 False
165.519, 129.451, 5.448, 22.859 False
165.338, 129.453, 5.421, 22.892 False
165.158, 129.455, 5.395, 22.925 False
164.979, 129.456, 5.369, 22.958 False
164.800, 129.458, 5.348, 22.991 False
164.622, 129.460, 5.332, 23.024 False
164.445, 129.462, 5.323, 23.057 False
164.267, 129.463, 5.322, 23.090 False
164.090, 129.465, 5.331, 23.123 False
163.911, 129.467, 5.350, 23.156 False
163.732, 129.468, 5.377, 23.189 False
163.551, 129.470, 5.412, 23.222 False
163.370, 129.472, 5.450, 23.255 False
163.186, 129.473, 5.489, 23.288 False
163.002, 129.475, 5.527, 23.321 False
162.817, 129.477, 5.561, 23.354 False
162.630, 129.479, 5.590, 23.387 False
162.443, 129.480, 5.614, 23.420 False
162.256, 129.482, 5.633, 23.453 False
162.067, 129.483, 5.646, 23.486 False
161.879, 129.485, 5.654, 23.519 False
161.690, 129.487, 5.657, 23.552 False
161.502, 129.488, 5.657, 23.585 False
161.314, 129.490, 5.653, 23.618 False
161.125, 129.491, 5.646, 23.651 False
160.938, 129.493, 5.636, 23.684 False
160.750, 129.494, 5.624, 23.717 False
160.563, 129.496, 5.610, 23.750 False
160.377, 129.498, 5.594, 23.783 False
160.191, 129.499, 5.576, 23.816 False
160.006, 129.501, 5.556, 23.849 False
159.821, 129.502, 5.535, 23.882 False
159.637, 129.503, 5.512, 23.915 False
159.454, 129.505, 5.487, 23.948 False
159.272, 129.505, 5.463, 23.981 False
159.091, 129.506, 5.442, 24.014 False
158.910, 129.507, 5.426, 24.047 False
158.729, 129.508, 5.417, 24.080 False
158.549, 129.509, 5.416, 24.113 False
158.368, 129.510, 5.426, 24.146 False
158.186, 129.511, 5.444, 24.179 False
158.004, 129.512, 5.473, 24.212 False
157.820, 129.513, 5.507, 24.245 False
157.635, 129.514, 5.545, 24.278 False
157.449, 129.515, 5.584, 24.311 False
157.262, 129.516, 5.620, 24.344 False
157.073, 129.517, 5.651, 24.377 False
156.884, 129.518, 5.678, 24.410 False
156.694, 129.519, 5.699, 24.443 False
156.504, 129.520, 5.715, 24.476 False
156.313, 129.521, 5.726, 24.509 False
156.122, 129.522, 5.733, 24.542 False
155.931, 129.523, 5.735, 24.575 False
155.740, 129.524, 5.734, 24.608 False
155.549, 129.525, 5.728, 24.641 False
155.358, 129.526, 5.718, 24.674 False
155.168, 129.527, 5.706, 24.707 False
154.978, 129.528, 5.691, 24.740 False
154.789, 129.529, 5.675, 24.773 False
154.601, 129.529, 5.656, 24.806 False
154.413, 129.530, 5.636, 24.839 False
154.225, 129.531, 5.614, 24.872 False
154.039, 129.532, 5.591, 24.905 False
153.853, 129.533, 5.568, 24.938 False
153.668, 129.533, 5.547, 24.971 False
153.484, 129.534, 5.528, 25.004 False
153.300, 129.535, 5.513, 25.037 False
153.117, 129.536, 5.504, 25.070 False
152.933, 129.535, 5.503, 25.103 False
152.749, 129.536, 5.512, 25.136 False
152.565, 129.536, 5.530, 25.169 False
152.380, 129.537, 5.559, 25.202 False
152.193, 129.537, 5.593, 25.235 False
152.005, 129.538, 5.631, 25.268 False
151.816, 129.538, 5.669, 25.301 False
151.626, 129.539, 5.704, 25.334 False
151.435, 129.539, 5.734, 25.367 False
151.243, 129.540, 5.759, 25.400 False
151.050, 129.540, 5.778, 25.433 False
150.857, 129.541, 5.792, 25.466 False
150.664, 129.541, 5.801, 25.499 False
150.471, 129.541, 5.806, 25.532 False
150.277, 129.542, 5.807, 25.565 False
150.084, 129.542, 5.803, 25.598 False
149.890, 129.543, 5.797, 25.631 False
149.698, 129.543, 5.787, 25.664 False
149.505, 129.543, 5.774, 25.697 False
149.313, 129.544, 5.756, 25.730 False
149.122, 129.544, 5.738, 25.763 False
148.932, 129.544, 5.717, 25.796 False
148.742, 129.545, 5.695, 25.829 False
148.553, 129.545, 5.672, 25.862 False
148.364, 129.545, 5.647, 25.895 False
148.177, 129.546, 5.621, 25.928 False
147.990, 129.546, 5.596, 25.961 False
147.804, 129.546, 5.570, 25.994 False
147.619, 129.546, 5.549, 26.027 False
147.435, 129.546, 5.532, 26.060 False
147.251, 129.547, 5.521, 26.093 False
147.067, 129.547, 5.520, 26.126 False
146.882, 129.547, 5.526, 26.159 False
146.697, 129.547, 5.544, 26.192 False
146.512, 129.547, 5.569, 26.225 False
146.325, 129.547, 5.604, 26.258 False
146.137, 129.548, 5.642, 26.291 False
145.947, 129.548, 5.681, 26.324 False
145.757, 129.548, 5.717, 26.357 False
145.565, 129.548, 5.747, 26.390 False
145.372, 129.548, 5.771, 26.423 False
145.180, 129.548, 5.789, 26.456 False
144.986, 129.548, 5.801, 26.489 False
144.793, 129.548, 5.809, 26.522 False
144.599, 129.548, 5.813, 26.555 False
144.405, 129.549, 5.812, 26.588 False
144.212, 129.549, 5.808, 26.621 False
144.018, 129.549, 5.801, 26.654 False
143.825, 129.549, 5.790, 26.687 False
143.633, 129.549, 5.777, 26.720 False
143.441, 129.549, 5.761, 26.753 False
143.249, 129.549, 5.741, 26.786 False
143.059, 129.549, 5.719, 26.819 False
142.869, 129.549, 5.694, 26.852 False
142.680, 129.549, 5.669, 26.885 False
142.492, 129.549, 5.644, 26.918 False
142.304, 129.549, 5.619, 26.951 False
142.118, 129.549, 5.595, 26.984 False
141.932, 129.549, 5.575, 27.017 False
141.746, 129.548, 5.559, 27.050 False
141.561, 129.548, 5.549, 27.083 False
141.376, 129.548, 5.547, 27.116 False
141.191, 129.548, 5.553, 27.149 False
141.005, 129.548, 5.570, 27.182 False
140.819, 129.548, 5.595, 27.215 False
140.631, 129.548, 5.627, 27.248 False
140.442, 129.548, 5.664, 27.281 False
140.252, 129.548, 5.704, 27.314 False
140.061, 129.548, 5.741, 27.347 False
139.868, 129.547, 5.774, 27.380 False
139.675, 129.547, 5.800, 27.413 False
139.481, 129.547, 5.820, 27.446 False
139.286, 129.547, 5.834, 27.479 False
139.092, 129.547, 5.842, 27.512 False
138.897, 129.547, 5.845, 27.545 False
138.702, 129.546, 5.844, 27.578 False
138.507, 129.546, 5.840, 27.611 False
138.313, 129.546, 5.832, 27.644 False
138.119, 129.546, 5.821, 27.677 False
137.925, 129.546, 5.807, 27.710 False
137.732, 129.546, 5.791, 27.743 False
137.540, 129.545, 5.772, 27.776 False
137.348, 129.545, 5.751, 27.809 False
137.157, 129.545, 5.726, 27.842 False
136.967, 129.545, 5.700, 27.875 False
136.778, 129.544, 5.671, 27.908 False
136.590, 129.544, 5.643, 27.941 False
136.403, 129.544, 5.616, 27.974 False
136.216, 129.544, 5.590, 28.007 False
136.031, 129.543, 5.568, 28.040 False
135.845, 129.543, 5.551, 28.073 False
135.661, 129.543, 5.540, 28.106 False
135.476, 129.543, 5.537, 28.139 False
135.291, 129.542, 5.544, 28.172 False
135.106, 129.542, 5.558, 28.205 False
134.919, 129.542, 5.583, 28.238 False
134.732, 129.541, 5.613, 28.271 False
134.544, 129.541, 5.649, 28.304 False
134.354, 129.541, 5.682, 28.337 False
134.164, 129.541, 5.710, 28.370 False
133.973, 129.540, 5.724, 28.403 False
133.782, 129.540, 5.714, 28.436 False
133.593, 129.540, 5.680, 28.469 False
133.405, 129.539, 5.625, 28.502 False
133.220, 129.539, 5.552, 28.535 False
133.038, 129.539, 5.464, 28.568 False
132.859, 129.538, 5.361, 28.601 False
132.684, 129.538, 5.245, 28.634 False
132.513, 129.538, 5.118, 28.667 False
132.346, 129.537, 4.983, 28.700 False
132.185, 129.537, 4.833, 28.733 False
132.028, 129.537, 4.674, 28.766 False
131.877, 129.536, 4.516, 28.799 False
131.732, 129.536, 4.357, 28.832 False
131.591, 129.536, 4.200, 28.865 False
131.455, 129.535, 4.047, 28.898 False
131.325, 129.535, 3.895, 28.931 False
131.199, 129.535, 3.750, 28.964 False
131.078, 129.534, 3.617, 28.997 False
130.961, 129.534, 3.485, 29.030 False
130.848, 129.533, 3.367, 29.063 False
130.739, 129.533, 3.246, 29.096 False
130.633, 129.532, 3.141, 29.129 False
130.531, 129.532, 3.029, 29.162 False
130.432, 129.532, 2.935, 29.195 False
130.337, 129.531, 2.845, 29.228 False
130.244, 129.531, 2.755, 29.261 False
130.154, 129.531, 2.665, 29.294 False
130.067, 129.530, 2.576, 29.327 False
129.983, 129.530, 2.488, 29.360 False
129.902, 129.530, 2.402, 29.393 False
129.824, 129.529, 2.318, 29.426 False
129.749, 129.529, 2.237, 29.459 False
129.676, 129.529, 2.157, 29.492 False
129.606, 129.528, 2.080, 29.525 False
129.538, 129.528, 2.005, 29.558 False
129.473, 129.528, 1.933, 29.591 False
129.410, 129.528, 1.863, 29.624 False
129.349, 129.527, 1.795, 29.657 False
129.291, 129.527, 1.730, 29.690 False
129.235, 129.527, 1.667, 29.723 False
129.180, 129.527, 1.606, 29.756 False
129.128, 129.526, 1.548, 29.789 False
129.078, 129.526, 1.491, 29.822 False
129.029, 129.526, 1.437, 29.855 False
128.982, 129.526, 1.384, 29.888 False
128.937, 129.526, 1.334, 29.921 False
128.894, 129.525, 1.285, 29.954 False
128.852, 129.525, 1.238, 29.987 False
128.812, 129.525, 1.193, 30.020 False
128.773, 129.525, 1.149, 30.053 False
128.735, 129.525, 1.107, 30.086 False
128.699, 129.525, 1.066, 30.119 False
128.665, 129.524, 1.027, 30.152 False
128.632, 129.524, 0.961, 30.185 False
128.602, 129.524, 0.890, 30.218 False
128.574, 129.524, 0.829, 30.251 False
128.548, 129.524, 0.779, 30.284 False
128.523, 129.524, 0.742, 30.317 False
128.498, 129.524, 0.722, 30.350 False
128.474, 129.523, 0.721, 30.383 False
128.449, 129.523, 0.766, 30.416 False
128.419, 129.523, 0.899, 30.449 False
128.387, 129.523, 0.949, 30.482 False
128.353, 129.523, 1.011, 30.515 False
128.318, 129.523, 1.032, 30.548 False
128.282, 129.523, 1.070, 30.581 False
128.245, 129.522, 1.132, 30.614 False
128.204, 129.522, 1.225, 30.647 False
128.159, 129.522, 1.367, 30.680 False
128.109, 129.522, 1.515, 30.713 False
128.054, 129.522, 1.656, 30.746 False
127.994, 129.521, 1.802, 30.779 False
127.929, 129.521, 1.944, 30.812 False
127.860, 129.521, 2.088, 30.845 False
127.786, 129.522, 2.235, 30.878 False
127.707, 129.522, 2.386, 30.911 False
127.623, 129.522, 2.540, 30.944 False
127.534, 129.521, 2.696, 30.977 False
127.440, 129.521, 2.854, 31.010 False
127.340, 129.521, 3.012, 31.043 False
127.235, 129.520, 3.170, 31.076 False
127.125, 129.520, 3.329, 31.109 False
127.010, 129.520, 3.488, 31.142 False
126.890, 129.520, 3.648, 31.175 False
126.764, 129.519, 3.807, 31.208 False
126.633, 129.519, 3.966, 31.241 False
126.496, 129.518, 4.124, 31.274 False
126.355, 129.518, 4.282, 31.307 False
126.208, 129.518, 4.438, 31.340 False
126.056, 129.517, 4.590, 31.373 False
125.899, 129.517, 4.736, 31.406 False
125.738, 129.516, 4.872, 31.439 False
125.572, 129.516, 4.997, 31.472 False
125.403, 129.516, 5.111, 31.505 False
125.231, 129.515, 5.210, 31.538 False
125.055, 129.515, 5.296, 31.571 False
124.877, 129.514, 5.368, 31.604 False
124.697, 129.514, 5.429, 31.637 False
124.516, 129.513, 5.479, 31.670 False
124.333, 129.513, 5.520, 31.703 False
124.149, 129.513, 5.551, 31.736 False
123.964, 129.513, 5.575, 31.769 False
123.778, 129.513, 5.588, 31.802 False
123.593, 129.512, 5.586, 31.835 False
123.408, 129.512, 5.578, 31.868 False
123.223, 129.512, 5.573, 31.901 False
123.038, 129.511, 5.571, 31.934 False
122.852, 129.511, 5.572, 31.967 False
122.667, 129.511, 5.574, 32.000 False
122.482, 129.511, 5.576, 32.033 False
122.296, 129.510, 5.577, 32.066 False
122.111, 129.510, 5.577, 32.099 False
121.925, 129.510, 5.575, 32.132 False
121.740, 129.509, 5.572, 32.165 False
121.554, 129.509, 5.567, 32.198 False
121.369, 129.509, 5.560, 32.231 False
121.184, 129.508, 5.550, 32.264 False
121.000, 129.508, 5.540, 32.297 False
120.816, 129.508, 5.527, 32.330 False
120.632, 129.507, 5.514, 32.363 False
120.449, 129.507, 5.498, 32.396 False
120.266, 129.507, 5.482, 32.429 False
120.084, 129.507, 5.464, 32.462 False
119.903, 129.506, 5.445, 32.495 False
119.722, 129.506, 5.424, 32.528 False
119.542, 129.506, 5.404, 32.561 False
119.362, 129.505, 5.381, 32.594 False
119.184, 129.505, 5.359, 32.627 False
119.006, 129.505, 5.334, 32.660 False
118.829, 129.504, 5.310, 32.693 False
118.653, 129.504, 5.285, 32.726 False
118.477, 129.504, 5.259, 32.759 False
118.303, 129.504, 5.232, 32.792 False
118.129, 129.503, 5.206, 32.825 False
117.956, 129.503, 5.178, 32.858 False
117.785, 129.503, 5.150, 32.891 False
117.614, 129.502, 5.121, 32.924 False
117.444, 129.502, 5.093, 32.957 False
117.275, 129.502, 5.064, 32.990 False
117.107, 129.501, 5.036, 33.023 False
116.940, 129.501, 5.007, 33.056 False
116.773, 129.501, 4.992, 33.089 False
116.607, 129.501, 4.994, 33.122 False
116.440, 129.500, 4.985, 33.155 False
116.275, 129.500, 4.963, 33.188 False
116.110, 129.500, 4.936, 33.221 False
115.946, 129.500, 4.904, 33.254 False
115.784, 129.499, 4.872, 33.287 False
115.622, 129.499, 4.840, 33.320 False
115.462, 129.499, 4.808, 33.353 False
115.302, 129.499, 4.776, 33.386 False
115.144, 129.498, 4.745, 33.419 False
114.987, 129.498, 4.713, 33.452 False
114.830, 129.498, 4.683, 33.485 False
114.675, 129.498, 4.651, 33.518 False
114.521, 129.497, 4.621, 33.551 False
114.368, 129.497, 4.590, 33.584 False
114.215, 129.497, 4.561, 33.617 False
114.064, 129.497, 4.530, 33.650 False
113.914, 129.496, 4.501, 33.683 False
113.765, 129.496, 4.470, 33.716 False
113.616, 129.496, 4.441, 33.749 False
113.469, 129.496, 4.410, 33.782 False
113.323, 129.496, 4.381, 33.815 False
113.178, 129.495, 4.341, 33.848 False
113.035, 129.495, 4.276, 33.881 False
112.895, 129.495, 4.194, 33.914 False
112.758, 129.495, 4.098, 33.947 False
112.624, 129.495, 3.991, 33.980 False
112.494, 129.494, 3.879, 34.013 False
112.369, 129.494, 3.764, 34.046 False
112.247, 129.494, 3.647, 34.079 False
112.128, 129.494, 3.530, 34.112 False
112.014, 129.494, 3.414, 34.145 False
111.904, 129.494, 3.299, 34.178 False
111.797, 129.494, 3.186, 34.211 False
111.694, 129.493, 3.075, 34.244 False
111.594, 129.493, 2.967, 34.277 False
111.498, 129.493, 2.862, 34.310 False
111.406, 129.493, 2.759, 34.343 False
111.316, 129.493, 2.660, 34.376 False
111.230, 129.493, 2.564, 34.409 False
111.147, 129.493, 2.471, 34.442 False
111.067, 129.493, 2.381, 34.475 False
110.989, 129.493, 2.294, 34.508 False
110.915, 129.493, 2.211, 34.541 False
110.843, 129.492, 2.130, 34.574 False
110.774, 129.492, 2.052, 34.607 False
110.707, 129.492, 1.977, 34.640 False
110.643, 129.492, 1.904, 34.673 False
110.581, 129.492, 1.834, 34.706 False
110.522, 129.492, 1.767, 34.739 False
110.464, 129.492, 1.702, 34.772 False
110.409, 129.492, 1.640, 34.805 False
110.355, 129.492, 1.580, 34.838 False
110.304, 129.492, 1.522, 34.871 False
110.254, 129.492, 1.466, 34.904 False
110.207, 129.492, 1.412, 34.937 False
110.161, 129.492, 1.360, 34.970 False
110.117, 129.492, 1.310, 35.003 False
110.074, 129.492, 1.262, 35.036 False
110.033, 129.492, 1.216, 35.069 False
109.993, 129.492, 1.172, 35.102 False
109.955, 129.492, 1.129, 35.135 False
109.918, 129.492, 1.087, 35.168 False
109.883, 129.492, 1.048, 35.201 False
109.849, 129.492, 1.009, 35.234 False
109.816, 129.492, 0.972, 35.267 False
109.784, 129.493, 0.935, 35.300 False
109.754, 129.493, 0.901, 35.333 False
109.724, 129.493, 0.868, 35.366 False
109.696, 129.493, 0.837, 35.399 False
109.669, 129.493, 0.806, 35.432 False
109.643, 129.493, 0.776, 35.465 False
109.617, 129.493, 0.748, 35.498 False
109.593, 129.493, 0.721, 35.531 False
109.569, 129.493, 0.694, 35.564 False
109.547, 129.493, 0.669, 35.597 False
109.525, 129.493, 0.645, 35.630 False
109.504, 129.492, 0.621, 35.663 False
109.484, 129.492, 0.598, 35.696 False
109.464, 129.492, 0.576, 35.729 False
109.445, 129.492, 0.555, 35.762 False
109.427, 129.492, 0.535, 35.795 False
109.410, 129.492, 0.516, 35.828 False
109.393, 129.492, 0.497, 35.861 False
109.377, 129.492, 0.479, 35.894 False
109.361, 129.492, 0.461, 35.927 False
109.346, 129.492, 0.444, 35.960 False
109.332, 129.492, 0.428, 35.993 False
109.318, 129.492, 0.412, 36.026 False
109.304, 129.492, 0.397, 36.059 False
109.292, 129.492, 0.383, 36.092 False
109.279, 129.492, 0.369, 36.125 False
109.267, 129.492, 0.355, 36.158 False
109.255, 129.492, 0.342, 36.191 False
109.244, 129.492, 0.330, 36.224 False
109.234, 129.492, 0.318, 36.257 False
109.223, 129.492, 0.306, 36.290 False
109.213, 129.492, 0.295, 36.323 False
109.204, 129.492, 0.284, 36.356 False
109.194, 129.492, 0.274, 36.389 False
109.185, 129.492, 0.264, 36.422 False
109.177, 129.492, 0.254, 36.455 False
109.169, 129.492, 0.245, 36.488 False
109.161, 129.492, 0.236, 36.521 False
109.153, 129.492, 0.227, 36.554 False
109.145, 129.492, 0.219, 36.587 False
109.138, 129.492, 0.211, 36.620 False
109.131, 129.492, 0.203, 36.653 False
109.125, 129.492, 0.196, 36.686 False
109.118, 129.492, 0.189, 36.719 False
109.112, 129.492, 0.182, 36.752 False
109.106, 129.492, 0.175, 36.785 False
109.101, 129.492, 0.169, 36.818 False
109.095, 129.492, 0.163, 36.851 False
109.090, 129.492, 0.157, 36.884 False
109.085, 129.492, 0.151, 36.917 False
109.080, 129.492, 0.145, 36.950 False
109.075, 129.492, 0.140, 36.983 False
109.071, 129.492, 0.135, 37.016 False
109.066, 129.492, 0.130, 37.049 False
109.062, 129.492, 0.125, 37.082 False
109.058, 129.492, 0.121, 37.115 False
109.054, 129.492, 0.116, 37.148 False
109.050, 129.492, 0.112, 37.181 False
109.047, 129.492, 0.108, 37.214 False
109.043, 129.492, 0.104, 37.247 False
109.040, 129.492, 0.100, 37.280 False
109.036, 129.492, 0.097, 37.313 False
109.033, 129.492, 0.093, 37.346 False
109.030, 129.492, 0.090, 37.379 False
109.027, 129.492, 0.086, 37.412 False
109.024, 129.492, 0.083, 37.445 False
109.022, 129.492, 0.080, 37.478 False
109.019, 129.492, 0.077, 37.511 False
109.017, 129.492, 0.074, 37.544 False
109.014, 129.492, 0.072, 37.577 False
109.012, 129.492, 0.069, 37.610 False
109.010, 129.492, 0.066, 37.643 False
109.009, 129.492, 0.007, 37.676 False
109.007, 129.492, 0.037, 37.709 False
109.006, 129.492, 0.031, 37.742 False
109.005, 129.492, 0.048, 37.775 False
109.003, 129.492, 0.050, 37.808 False
109.001, 129.492, 0.050, 37.841 False
108.999, 129.492, 0.049, 37.874 False
108.998, 129.492, 0.049, 37.907 False
108.996, 129.492, 0.048, 37.940 False
108.995, 129.492, 0.047, 37.973 False
108.993, 129.492, 0.046, 38.006 False
108.991, 129.492, 0.044, 38.039 False
108.990, 129.492, 0.043, 38.072 False
108.989, 129.492, 0.042, 38.105 False
108.987, 129.492, 0.040, 38.138 False
108.986, 129.492, 0.039, 38.171 False
108.985, 129.492, 0.038, 38.204 False
108.983, 129.492, 0.037, 38.237 False
108.982, 129.492, 0.035, 38.270 False
108.981, 129.492, 0.034, 38.303 False
108.980, 129.492, 0.033, 38.336 False
108.979, 129.492, 0.032, 38.369 False
108.978, 129.492, 0.031, 38.402 False
108.977, 129.492, 0.029, 38.435 False
108.976, 129.492, 0.028, 38.468 False
108.975, 129.492, 0.027, 38.501 False
108.974, 129.492, 0.026, 38.534 False
108.973, 129.492, 0.025, 38.567 False
108.972, 129.492, 0.024, 38.600 False
108.972, 129.492, 0.024, 38.633 False
108.971, 129.492, 0.023, 38.666 False
108.970, 129.492, 0.022, 38.699 False
108.969, 129.492, 0.021, 38.732 False
108.969, 129.492, 0.020, 38.765 False
108.969, 129.492, 0.001, 38.798 False
108.970, 129.492, -0.030, 38.831 False
108.971, 129.492, -0.025, 38.864 False
108.972, 129.492, -0.012, 38.897 False
108.972, 129.492, -0.001, 38.930 False
108.971, 129.492, 0.006, 38.963 False
108.971, 129.492, 0.011, 38.996 False
108.970, 129.492, 0.015, 39.029 False
108.970, 129.492, 0.018, 39.062 False
108.969, 129.492, 0.020, 39.095 False
108.968, 129.492, 0.021, 39.128 False
108.968, 129.492, 0.022, 39.161 False
108.967, 129.492, 0.022, 39.194 False
108.966, 129.492, 0.022, 39.227 False
108.965, 129.492, 0.022, 39.260 False
108.965, 129.492, 0.022, 39.293 False
108.964, 129.492, 0.022, 39.326 False
108.963, 129.492, 0.021, 39.359 False
108.963, 129.492, 0.021, 39.392 False
108.962, 129.492, 0.020, 39.425 False
108.961, 129.492, 0.020, 39.458 False
108.961, 129.492, 0.019, 39.491 False
108.960, 129.492, 0.018, 39.524 False
108.960, 129.492, 0.018, 39.557 False
108.959, 129.492, 0.017, 39.590 False
108.958, 129.492, 0.017, 39.623 False
108.958, 129.492, 0.016, 39.656 False
108.957, 129.492, 0.015, 39.689 False
108.957, 129.492, 0.015, 39.722 False
108.956, 129.492, 0.014, 39.755 False
108.956, 129.492, 0.014, 39.788 False
108.955, 129.492, 0.013, 39.821 False
108.955, 129.492, 0.013, 39.854 False
108.955, 129.492, 0.001, 39.887 False
108.956, 129.492, -0.050, 39.920 False
108.957, 129.492, -0.037, 39.953 False
108.958, 129.492, -0.019, 39.986 False
108.958, 129.492, -0.006, 40.019 False
108.958, 129.492, 0.004, 40.052 False
108.957, 129.492, 0.011, 40.085 False
108.957, 129.492, 0.016, 40.118 False
108.956, 129.492, 0.019, 40.151 False
108.955, 129.492, 0.022, 40.184 False
108.954, 129.492, 0.023, 40.217 False
108.954, 129.492, 0.024, 40.250 False
108.953, 129.492, 0.025, 40.283 False
108.952, 129.492, 0.025, 40.316 False
108.951, 129.492, 0.025, 40.349 False
108.950, 129.492, 0.025, 40.382 False
108.950, 129.492, 0.024, 40.415 False
108.949, 129.492, 0.024, 40.448 False
108.948, 129.492, 0.023, 40.481 False
108.947, 129.492, 0.023, 40.514 False
108.947, 129.492, 0.022, 40.547 False
108.947, 129.492, -0.006, 40.580 False
108.948, 129.492, -0.006, 40.613 False
108.948, 129.492, -0.004, 40.646 False
108.948, 129.492, -0.002, 40.679 False
108.948, 129.492, -0.000, 40.712 False
108.948, 129.492, 0.002, 40.745 False
108.948, 129.492, 0.003, 40.778 False
108.948, 129.492, 0.004, 40.811 False
108.948, 129.492, 0.007, 40.844 False
108.948, 129.492, 0.010, 40.877 False
108.948, 129.492, 0.013, 40.910 False
108.947, 129.492, 0.017, 40.943 False
108.947, 129.492, 0.024, 40.976 False
108.946, 129.492, 0.028, 41.009 False
108.945, 129.493, 0.052, 41.042 False
108.944, 129.493, 0.035, 41.075 False
108.943, 129.494, 0.040, 41.108 False
108.940, 129.496, 0.072, 41.141 False
108.936, 129.499, 0.165, 41.174 False
108.928, 129.504, 0.212, 41.207 False
108.919, 129.511, 0.272, 41.240 False
108.910, 129.517, 0.238, 41.273 False
108.902, 129.523, 0.266, 41.306 False
108.892, 129.530, 0.310, 41.339 False
108.881, 129.537, 0.328, 41.372 False
108.870, 129.544, 0.340, 41.405 False
108.858, 129.552, 0.393, 41.438 False
108.843, 129.560, 0.463, 41.471 False
108.825, 129.568, 0.539, 41.504 False
108.806, 129.574, 0.596, 41.537 False
108.785, 129.581, 0.653, 41.570 False
108.762, 129.587, 0.687, 41.603 False
108.739, 129.594, 0.705, 41.636 False
108.716, 129.600, 0.750, 41.669 False
108.690, 129.606, 0.799, 41.702 False
108.663, 129.612, 0.846, 41.735 False
108.634, 129.619, 0.881, 41.768 False
108.604, 129.626, 0.937, 41.801 False
108.572, 129.633, 0.954, 41.834 False
108.540, 129.640, 0.985, 41.867 False
108.507, 129.647, 1.017, 41.900 False
108.473, 129.654, 1.066, 41.933 False
108.436, 129.662, 1.114, 41.966 False
108.398, 129.669, 1.174, 41.999 False
108.358, 129.678, 1.224, 42.032 False
108.316, 129.685, 1.281, 42.065 False
108.273, 129.694, 1.326, 42.098 False
108.228, 129.702, 1.378, 42.131 False
108.182, 129.711, 1.425, 42.164 False
108.134, 129.720, 1.476, 42.197 False
108.084, 129.729, 1.521, 42.230 False
108.033, 129.738, 1.570, 42.263 False
107.980, 129.748, 1.613, 42.296 False
107.926, 129.757, 1.661, 42.329 False
107.870, 129.768, 1.705, 42.362 False
107.813, 129.777, 1.750, 42.395 False
107.754, 129.788, 1.793, 42.428 False
107.694, 129.798, 1.836, 42.461 False
107.633, 129.809, 1.877, 42.494 False
107.570, 129.820, 1.920, 42.527 False
107.506, 129.830, 1.962, 42.560 False
107.440, 129.840, 2.004, 42.593 False
107.373, 129.850, 2.042, 42.626 False
107.305, 129.860, 2.079, 42.659 False
107.236, 129.870, 2.108, 42.692 False
107.166, 129.880, 2.136, 42.725 False
107.095, 129.891, 2.160, 42.758 False
107.023, 129.902, 2.185, 42.791 False
106.951, 129.913, 2.208, 42.824 False
106.877, 129.923, 2.230, 42.857 False
106.804, 129.935, 2.249, 42.890 False
106.729, 129.946, 2.268, 42.923 False
106.654, 129.957, 2.285, 42.956 False
106.578, 129.968, 2.301, 42.989 False
106.502, 129.979, 2.315, 43.022 False
106.426, 129.990, 2.328, 43.055 False
106.349, 130.001, 2.340, 43.088 False
106.271, 130.011, 2.352, 43.121 False
106.193, 130.022, 2.362, 43.154 False
106.115, 130.033, 2.372, 43.187 False
106.037, 130.044, 2.381, 43.220 False
105.958, 130.054, 2.389, 43.253 False
105.879, 130.064, 2.397, 43.286 False
105.800, 130.075, 2.404, 43.319 False
105.720, 130.084, 2.410, 43.352 False
105.640, 130.094, 2.418, 43.385 False
105.560, 130.103, 2.422, 43.418 False
105.480, 130.113, 2.429, 43.451 False
105.399, 130.122, 2.433, 43.484 False
105.319, 130.131, 2.438, 43.517 False
105.238, 130.141, 2.444, 43.550 False
105.157, 130.151, 2.448, 43.583 False
105.076, 130.160, 2.451, 43.616 False
104.995, 130.170, 2.455, 43.649 False
104.914, 130.181, 2.459, 43.682 False
104.832, 130.191, 2.462, 43.715 False
104.751, 130.200, 2.465, 43.748 False
104.669, 130.210, 2.468, 43.781 False
104.587, 130.218, 2.470, 43.814 False
104.505, 130.228, 2.473, 43.847 False
104.423, 130.236, 2.475, 43.880 False
104.341, 130.245, 2.478, 43.913 False
